BlotterId,BlotterId@type,ClientName,ClientName@type,CreatedDateTime,CreatedDateTime@type,Culture,Culture@type,DataColumnPosition,DataColumnPosition@type,DateFormat,DateFormat@type,EmailDomain,EmailDomain@type,EmailSubjectExclude,EmailSubjectExclude@type,EmailSubjectInclude,EmailSubjectInclude@type,FileExtension,FileExtension@type,FileType,FileType@type,FindWorkSheetByPosition,FindWorkSheetByPosition@type,FirstDataRowLocation,FirstDataRowLocation@type,IsEnabled,IsEnabled@type,PartitionKey,RowKey,TimeFormat,TimeFormat@type,TimeZoneId,TimeZoneId@type,Timestamp,WorkSheets,WorkSheets@type
cfefd335-9ebc-4e93-b301-ba15636db557,Edm.String,MacKenzie,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,C:ClientName|D:AccountId|G:CancellationFlag|X:TransactionCode|Y:QuantityOrOriginalFace|AA:Price|E:ClientReference|J:ExecutionDate|P:ISIN|AG:TradeCurrency|K:ExecutionTime|H:BrokerDescription|I:BrokerCode|AD:CommissionLocal|AE:InterestLocal|AF:FeesTradeExpenseLocal|AT:StrikePrice|M:AssetType|F:TradeStatus|N:SecurityIdentifierCusip|O:SecurityIdentifierSedol|Q:SecurityDescription|W:MaturityDate|AB:NetPrincipalLocal|AC:GrossPrincipalLocal|AH:SettleCurrency|AQ:Ticker|AU:ExpiryDate|AV:ArrivalDate|AW:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,linkgroup.co.uk,Edm.String,,Edm.String,Mackenzie,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,cfefd335-9ebc-4e93-b301-ba15636db557,HH:mm,Edm.String,America/Toronto,Edm.String,2019-11-19T11:40:30.614Z,,Edm.String
d5723427-114f-4906-9f53-f7ebd7ce8070,Edm.String,Odey,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,A:ClientName|B:AccountId|F:CancellationFlag|W:TransactionCode|X:QuantityOrOriginalFace|Z:Price|C:ClientReference|I:ExecutionDate|O:ISIN|AF:TradeCurrency|J:ExecutionTime|G:BrokerDescription|AC:CommissionLocal|AD:InterestLocal|AE:FeesTradeExpenseLocal|AS:StrikePrice|L:AssetType|E:TradeStatus|M:SecurityIdentifierCusip|N:SecurityIdentifierSedol|P:SecurityDescription|V:MaturityDate|AB:NetPrincipalLocal|AA:GrossPrincipalLocal|AG:SettleCurrency|AP:Ticker|AT:ExpiryDate|D:OriginalClientTradeRef|AV:ArrivalDate|AW:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,bnymellon.com,Edm.String,,Edm.String,Odey,Edm.String,csv,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,d5723427-114f-4906-9f53-f7ebd7ce8070,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.614Z,,Edm.String
d70be93d-9827-4576-9ac0-257790eb668f,Edm.String,PanAgora,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-CA,Edm.String,A:ClientName|B:AccountId|E:CancellationFlag|V:TransactionCode|W:QuantityOrOriginalFace|Y:Price|C:ClientReference|H:ExecutionDate|N:ISIN|AE:TradeCurrency|I:ExecutionTime|F:BrokerDescription|G:BrokerCode|AB:CommissionLocal|AC:InterestLocal|AD:FeesTradeExpenseLocal|AR:StrikePrice|K:AssetType|D:TradeStatus|L:SecurityIdentifierCusip|M:SecurityIdentifierSedol|O:SecurityDescription|U:MaturityDate|Z:NetPrincipalLocal|AA:GrossPrincipalLocal|AF:SettleCurrency|AO:Ticker|AS:ExpiryDate|AT:ArrivalDate|AU:ArrivalTime,Edm.String,MM/dd/yyyy,Edm.String,bnymellon.com,Edm.String,,Edm.String,PanAgora,Edm.String,csv,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,d70be93d-9827-4576-9ac0-257790eb668f,HH:mm,Edm.String,America/Toronto,Edm.String,2019-11-19T11:40:30.614Z,,Edm.String
d8498a59-06ac-455e-a64c-dee40cf44c1b,Edm.String,Rathbone,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,A:ClientName|B:AccountId|E:CancellationFlag|V:TransactionCode|W:QuantityOrOriginalFace|Y:Price|C:ClientReference|H:ExecutionDate|N:ISIN|AE:TradeCurrency|I:ExecutionTime|F:BrokerDescription|G:BrokerCode|AB:CommissionLocal|AC:InterestLocal|AD:FeesTradeExpenseLocal|AR:StrikePrice|K:AssetType|D:TradeStatus|L:SecurityIdentifierCusip|M:SecurityIdentifierSedol|O:SecurityDescription|U:MaturityDate|Z:NetPrincipalLocal|AA:GrossPrincipalLocal|AF:SettleCurrency|AO:Ticker|AS:ExpiryDate|AT:ArrivalDate|AU:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,rathbones.com,Edm.String,,Edm.String,,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,d8498a59-06ac-455e-a64c-dee40cf44c1b,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.614Z,,Edm.String
dc1b623e-9b91-44d0-bdc3-d6b1b32135a0,Edm.String,Resilient  Fund Managers,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,C:ClientName|D:AccountId|G:CancellationFlag|X:TransactionCode|Y:QuantityOrOriginalFace|AA:Price|E:ClientReference|J:ExecutionDate|P:ISIN|AG:TradeCurrency|K:ExecutionTime|H:BrokerDescription|I:BrokerCode|AD:CommissionLocal|AE:InterestLocal|AF:FeesTradeExpenseLocal|AT:StrikePrice|M:AssetType|F:TradeStatus|N:SecurityIdentifierCusip|O:SecurityIdentifierSedol|Q:SecurityDescription|W:MaturityDate|AB:NetPrincipalLocal|AC:GrossPrincipalLocal|AH:SettleCurrency|AQ:Ticker|AU:ExpiryDate|AV:ArrivalDate|AW:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,ghcl.co.uk,Edm.String,,Edm.String,,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,dc1b623e-9b91-44d0-bdc3-d6b1b32135a0,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.614Z,,Edm.String
e5fd37cc-7ff6-4b60-b8c3-edbed0308af1,Edm.String,Whitefoords,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,C:ClientName|D:AccountId|G:CancellationFlag|X:TransactionCode|Y:QuantityOrOriginalFace|AA:Price|E:ClientReference|J:ExecutionDate|P:ISIN|AG:TradeCurrency|K:ExecutionTime|H:BrokerDescription|I:BrokerCode|AD:CommissionLocal|AE:InterestLocal|AF:FeesTradeExpenseLocal|AT:StrikePrice|M:AssetType|f:TradeStatus|N:SecurityIdentifierCusip|O:SecurityIdentifierSedol|Q:SecurityDescription|W:MaturityDate|AB:NetPrincipalLocal|AC:GrossPrincipalLocal|AH:SettleCurrency|AQ:Ticker|AU:ExpiryDate|AV:ArrivalDate|AW:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,linkgroup.co.uk,Edm.String,,Edm.String,Whitefoord,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,e5fd37cc-7ff6-4b60-b8c3-edbed0308af1,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.615Z,,Edm.String
f0d290c5-1b39-4d84-82b0-450d8bd314a1,Edm.String,Rothschild,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,C:ClientName|D:AccountId|G:CancellationFlag|X:TransactionCode|Y:QuantityOrOriginalFace|AA:Price|E:ClientReference|J:ExecutionDate|P:ISIN|AG:TradeCurrency|K:ExecutionTime|H:BrokerDescription|I:BrokerCode|AD:CommissionLocal|AE:InterestLocal|AF:FeesTradeExpenseLocal|AT:StrikePrice|M:AssetType|F:TradeStatus|N:SecurityIdentifierCusip|O:SecurityIdentifierSedol|Q:SecurityDescription|W:MaturityDate|AB:NetPrincipalLocal|AC:GrossPrincipalLocal|AH:SettleCurrency|AQ:Ticker|AU:ExpiryDate|AV:ArrivalDate|AW:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,capita.co.uk,Edm.String,,Edm.String,Rothschild,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,f0d290c5-1b39-4d84-82b0-450d8bd314a1,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.615Z,,Edm.String
f2017b49-259c-40c1-8654-8a69da75c2ed,Edm.String,Ruffer,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,A:ClientName|B:AccountId|E:CancellationFlag|V:TransactionCode|W:QuantityOrOriginalFace|Y:Price|C:ClientReference|H:ExecutionDate|N:ISIN|AE:TradeCurrency|I:ExecutionTime|F:BrokerDescription|G:BrokerCode|AB:CommissionLocal|AC:InterestLocal|AD:FeesTradeExpenseLocal|AR:StrikePrice|K:AssetType|D:TradeStatus|L:SecurityIdentifierCusip|M:SecurityIdentifierSedol|O:SecurityDescription|U:MaturityDate|Z:NetPrincipalLocal|AA:GrossPrincipalLocal|AF:SettleCurrency|AO:Ticker|AS:ExpiryDate|AU:ArrivalDate|AV:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,bnymellon.com,Edm.String,,Edm.String,Ruffer,Edm.String,csv,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,f2017b49-259c-40c1-8654-8a69da75c2ed,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.615Z,,Edm.String
f45d0c81-5e32-4e8b-b6e8-e9c479456434,Edm.String,Sarasin,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,A:ClientName|B:AccountId|E:CancellationFlag|V:TransactionCode|W:QuantityOrOriginalFace|Y:Price|C:ClientReference|H:ExecutionDate|N:ISIN|AE:TradeCurrency|I:ExecutionTime|F:BrokerDescription|G:BrokerCode|AB:CommissionLocal|AC:InterestLocal|AD:FeesTradeExpenseLocal|AR:StrikePrice|K:AssetType|D:TradeStatus|L:SecurityIdentifierCusip|M:SecurityIdentifierSedol|O:SecurityDescription|U:MaturityDate|Z:NetPrincipalLocal|AA:GrossPrincipalLocal|AF:SettleCurrency|AO:Ticker|AS:ExpiryDate|AT:ArrivalDate|AU:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,sarasin.co.uk,Edm.String,,Edm.String,,Edm.String,csv,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,f45d0c81-5e32-4e8b-b6e8-e9c479456434,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.615Z,,Edm.String
f480ae6e-185e-43a6-8865-4e974aad14ea,Edm.String,Schroders,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,A:ClientName|B:AccountId|E:CancellationFlag|V:TransactionCode|W:QuantityOrOriginalFace|Y:Price|C:ClientReference|H:ExecutionDate|N:ISIN|AE:TradeCurrency|I:ExecutionTime|F:BrokerDescription|G:BrokerCode|AB:CommissionLocal|AC:InterestLocal|AD:FeesTradeExpenseLocal|AR:StrikePrice|K:AssetType|AT:ArrivalDate|AU:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,Schroders.com,Edm.String,,Edm.String,,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,false,Edm.Boolean,true,f480ae6e-185e-43a6-8865-4e974aad14ea,Blank,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.615Z,,Edm.String
f942a983-ee4e-4e35-94e4-c9045ef657a3,Edm.String,Seneca,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,A:ClientName|C:AccountId|F:CancellationFlag|V:TransactionCode|W:QuantityOrOriginalFace|Y:Price|D:ClientReference|H:ExecutionDate|N:ISIN|AE:TradeCurrency|I:ExecutionTime|G:BrokerDescription|AB:CommissionLocal|AC:InterestLocal|AD:FeesTradeExpenseLocal|AR:StrikePrice|K:AssetType|E:TradeStatus|L:SecurityIdentifierCusip|M:SecurityIdentifierSedol|O:SecurityDescription|U:MaturityDate|Z:NetPrincipalLocal|AA:GrossPrincipalLocal|AF:SettleCurrency|AO:Ticker|AS:ExpiryDate|AT:ArrivalDate|AU:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,bnymellon.com,Edm.String,,Edm.String,Seneca,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,f942a983-ee4e-4e35-94e4-c9045ef657a3,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.615Z,,Edm.String
fe35a7f7-3d99-4c72-87b1-5d806e3ea2eb,Edm.String,Setanta,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,A:ClientName|B:AccountId|E:CancellationFlag|V:TransactionCode|W:QuantityOrOriginalFace|Y:Price|C:ClientReference|H:ExecutionDate|N:ISIN|AE:TradeCurrency|I:ExecutionTime|F:BrokerDescription|G:BrokerCode|AB:CommissionLocal|AC:InterestLocal|AD:FeesTradeExpenseLocal|AR:StrikePrice|K:AssetType|D:TradeStatus|L:SecurityIdentifierCusip|M:SecurityIdentifierSedol|O:SecurityDescription|U:MaturityDate|Z:NetPrincipalLocal|AA:GrossPrincipalLocal|AF:SettleCurrency|AO:Ticker|AS:ExpiryDate|AT:ArrivalDate|AU:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,bnymellon.com,Edm.String,,Edm.String,Setanta,Edm.String,csv,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,fe35a7f7-3d99-4c72-87b1-5d806e3ea2eb,HH:mm:ss,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.616Z,,Edm.String
